客户ID,网龄(月),月费,总费用,是否有电话服务,是否有网络服务,是否有在线安全服务,是否有技术支持,是否有流媒体电视,合同类型,是否无纸化账单,支付方式,是否流失
CU2714,45,26.72339037371108,1202.5525668169987,0,0,0,0,0,月付,0,信用卡,0
CU2715,5,114.89091163387243,574.4545581693621,1,0,0,0,0,年付,0,银行转账,1
CU2716,32,94.82911777288676,3034.5317687323763,1,0,0,0,0,两年付,0,邮寄支票,0
CU2717,51,94.49351259296483,4819.169142241207,0,0,1,0,1,两年付,0,银行转账,0
CU2718,42,74.16538527778349,3114.9461816669063,0,1,1,1,0,年付,1,信用卡,0
CU2719,62,93.95565042876278,5825.250326583292,0,0,0,0,0,年付,1,电子支票,0
CU2720,20,36.135019044397296,722.7003808879459,0,1,1,1,0,年付,0,邮寄支票,0
CU2721,46,27.515894086905085,1265.7311279976338,1,1,1,1,1,两年付,1,银行转账,0
CU2722,13,92.87777634630503,1207.4110925019654,0,1,1,0,0,月付,1,邮寄支票,0
CU2723,58,89.28941086127148,5178.785829953746,1,1,0,0,0,两年付,0,银行转账,1
CU2724,20,60.40547105380956,1208.1094210761912,0,1,0,1,0,月付,0,信用卡,0
CU2725,35,44.740011598896245,1565.9004059613685,0,1,0,1,1,年付,0,邮寄支票,1
CU2726,47,117.5325331046143,5524.0290559168725,0,0,1,1,1,月付,0,邮寄支票,0
CU2727,39,93.82527415959905,3659.185692224363,1,0,0,1,1,月付,1,电子支票,1
CU2728,57,99.41400686731812,5666.598391437133,0,0,1,0,1,年付,0,信用卡,0
CU2729,64,67.35256134633784,4310.5639261656215,0,0,1,0,1,月付,0,电子支票,0
CU2730,37,73.60277305739336,2723.3026031235545,1,0,1,0,0,年付,0,邮寄支票,0
CU2731,24,35.67534486435284,856.2082767444681,1,0,1,0,0,年付,0,邮寄支票,0
CU2732,15,62.951273592201154,944.2691038830174,1,1,0,0,0,两年付,1,电子支票,0
CU2733,51,87.46310501501695,4460.618355765864,0,1,0,1,0,两年付,0,邮寄支票,0
CU2734,2,82.14252056755164,164.28504113510328,0,0,0,1,0,月付,0,邮寄支票,1
CU2735,71,47.589158628428464,3378.830262618421,0,1,1,1,0,年付,1,电子支票,0
CU2736,41,46.70534001862941,1914.9189407638057,0,1,1,1,0,两年付,0,电子支票,0
CU2737,58,66.0493511628519,3830.8623674454107,1,0,1,1,1,两年付,1,邮寄支票,0
CU2738,66,27.24932982530293,1798.4557684699932,1,0,0,0,1,两年付,0,信用卡,0
CU2739,2,26.18620330813594,52.37240661627188,0,1,1,1,0,年付,1,电子支票,0
CU2740,45,87.37341173611378,3931.80352812512,0,1,0,1,0,年付,0,邮寄支票,0
CU2741,68,27.707755479260648,1884.127372589724,0,1,1,0,0,月付,1,邮寄支票,1
CU2742,17,101.57541617277337,1726.7820749371474,1,0,1,1,0,两年付,1,信用卡,0
CU2743,27,66.32433377532828,1790.7570119338636,1,0,0,1,0,月付,0,电子支票,1
CU2744,49,71.01803371492414,3479.883652031283,1,1,0,1,0,年付,0,银行转账,0
CU2745,26,113.00562621152737,2938.1462814997117,0,1,0,0,0,月付,1,邮寄支票,1
CU2746,46,42.487730718776945,1954.4356130637395,1,1,0,0,0,两年付,0,信用卡,0
CU2747,47,97.3711329543566,4576.44324885476,0,0,0,0,0,月付,0,邮寄支票,0
CU2748,47,111.66070193962919,5248.052991162572,0,1,0,1,1,月付,0,邮寄支票,1
CU2749,61,104.40875465017831,6368.934033660877,1,0,0,0,0,两年付,0,银行转账,0
CU2750,5,79.01280433228634,395.0640216614317,1,1,1,0,1,两年付,1,邮寄支票,0
CU2751,3,89.12887633325384,267.3866289997615,0,1,0,1,0,年付,0,电子支票,0
CU2752,10,55.04998454332716,550.4998454332716,0,1,0,0,1,年付,1,信用卡,0
CU2753,41,62.249435433930124,2552.226852791135,0,1,0,0,1,年付,1,信用卡,0
CU2754,66,96.41421019949604,6363.337873166739,0,1,0,1,0,月付,0,信用卡,1
CU2755,64,59.01325151460038,3776.848096934424,0,1,1,1,0,月付,0,信用卡,0
CU2756,48,32.70568158481752,1569.872716071241,1,0,0,0,0,年付,1,邮寄支票,0
CU2757,56,119.28451863074751,6679.933043321861,1,1,0,1,0,年付,1,信用卡,1
CU2758,59,53.05218010496349,3130.078626192846,0,1,0,0,0,年付,1,邮寄支票,0
CU2759,66,37.618911128261985,2482.848134465291,1,1,0,0,1,年付,0,邮寄支票,0
CU2760,50,85.19752860066608,4259.876430033304,1,1,0,1,1,两年付,0,银行转账,0
CU2761,56,101.68098685221895,5694.135263724262,0,0,1,0,1,两年付,0,银行转账,0
CU2762,56,51.77165358082896,2899.2126005264217,0,1,0,0,1,两年付,0,信用卡,1
CU2763,6,83.53917204931903,501.2350322959142,1,0,1,1,0,月付,1,信用卡,0
CU2764,50,21.533105571262283,1076.655278563114,0,0,0,1,0,年付,0,电子支票,0
CU2765,27,103.26642488401535,2788.1934718684142,1,0,1,1,1,月付,1,邮寄支票,0
CU2766,7,109.13848711469923,763.9694098028946,1,1,1,0,1,月付,0,邮寄支票,0
CU2767,21,103.38635116321873,2171.1133744275935,1,0,0,0,0,两年付,1,电子支票,0
CU2768,61,26.451924159936674,1613.5673737561372,1,1,0,0,0,两年付,0,信用卡,0
CU2769,51,97.48681052619516,4971.827336835953,0,0,1,0,0,年付,1,邮寄支票,0
CU2770,28,96.65457708081097,2706.328158262707,1,1,1,1,0,月付,0,邮寄支票,1
CU2771,22,91.60715776424381,2015.3574708133638,1,1,1,1,1,两年付,1,电子支票,0
CU2772,43,68.55213787906885,2947.7419287999605,1,1,0,0,0,年付,1,银行转账,0
CU2773,41,97.69886852334618,4005.6536094571934,0,1,0,0,0,两年付,0,银行转账,1
CU2774,61,106.80497190095163,6515.103285958049,0,0,0,1,1,两年付,0,银行转账,0
CU2775,17,116.854756912855,1986.530867518535,0,1,1,0,0,月付,0,邮寄支票,1
CU2776,57,54.61146614955199,3112.853570524463,1,1,0,0,1,年付,0,信用卡,0
CU2777,60,110.86920769126961,6652.1524614761765,1,0,0,0,1,月付,1,邮寄支票,1
CU2778,7,104.90773497776128,734.354144844329,1,0,1,1,1,年付,1,信用卡,0
CU2779,57,28.00700109980358,1596.3990626888042,0,0,0,0,1,月付,0,邮寄支票,0
CU2780,4,71.02219333180633,284.08877332722534,1,0,1,1,0,月付,1,电子支票,0
CU2781,4,38.77463507900721,155.09854031602885,1,0,0,1,1,年付,0,电子支票,0
CU2782,18,106.79405818266794,1922.293047288023,0,0,0,1,0,两年付,1,信用卡,1
CU2783,58,54.702044181009114,3172.7185624985286,1,0,0,1,0,两年付,1,电子支票,0
CU2784,25,87.96158847715523,2199.039711928881,1,0,1,0,1,月付,0,电子支票,1
CU2785,54,97.93941633375184,5288.7284820226,0,0,0,1,1,月付,0,银行转账,1
CU2786,68,93.71895062423432,6372.888642447934,1,0,1,1,0,年付,0,信用卡,0
CU2787,13,106.30218101762986,1381.9283532291881,0,0,1,1,1,两年付,1,信用卡,0
CU2788,9,102.1221415443806,919.0992738994254,1,1,0,0,1,两年付,1,信用卡,0
CU2789,11,78.34311408207138,861.7742549027852,0,0,1,1,0,年付,1,银行转账,0
CU2790,13,89.10472684732173,1158.3614490151824,1,0,1,0,1,年付,0,信用卡,1
CU2791,24,86.16431784051436,2067.9436281723447,1,1,0,0,0,月付,1,邮寄支票,1
CU2792,20,22.852260948818486,457.0452189763697,1,1,0,1,0,两年付,0,信用卡,1
CU2793,46,70.04216523753826,3221.93960092676,0,0,0,0,0,月付,0,银行转账,0
CU2794,15,43.868834677922706,658.0325201688406,1,0,0,1,0,两年付,0,信用卡,0
CU2795,23,53.01353531955213,1219.3113123496992,1,1,0,0,0,年付,0,电子支票,1
CU2796,70,56.24354115949859,3937.0478811649014,0,0,1,1,1,两年付,0,电子支票,0
CU2797,59,111.50387827801349,6578.728818402796,0,0,1,0,0,两年付,0,邮寄支票,0
CU2798,6,89.01598082797265,534.0958849678359,0,1,1,0,1,月付,1,银行转账,1
CU2799,18,43.793731966703106,788.2871754006559,0,0,1,0,1,年付,0,银行转账,0
CU2800,15,62.530690359451086,937.9603553917663,1,0,1,0,1,月付,0,信用卡,0
CU2801,13,27.66217474749177,359.608271717393,0,0,1,0,1,月付,0,邮寄支票,0
CU2802,40,50.64985702380373,2025.9942809521494,0,1,1,1,1,月付,1,电子支票,1
CU2803,65,25.864547985014124,1681.195619025918,0,0,0,0,0,两年付,1,银行转账,0
CU2804,57,84.87783470372145,4838.036578112123,0,0,0,1,0,两年付,1,信用卡,0
CU2805,12,102.35721003445616,1228.286520413474,1,1,1,1,1,月付,1,邮寄支票,0
CU2806,43,56.64929452383778,2435.9196645250245,0,0,0,0,1,两年付,0,信用卡,0
CU2807,21,71.18498078802902,1494.8845965486096,1,1,0,1,0,年付,0,银行转账,1
CU2808,26,50.662834235989756,1317.2336901357337,1,1,1,0,1,两年付,0,信用卡,0
CU2809,16,108.40754637559155,1734.5207420094648,0,1,1,0,1,月付,0,信用卡,0
CU2810,38,71.90142538450152,2732.2541646110576,0,0,0,0,0,月付,0,邮寄支票,0
CU2811,68,28.3695512240066,1929.1294832324488,1,1,1,0,0,月付,1,电子支票,1
CU2812,32,114.65772054947632,3669.0470575832423,1,1,0,1,1,月付,1,信用卡,1
CU2813,1,38.23938262649061,38.23938262649061,0,0,1,0,0,年付,0,信用卡,0
CU2814,51,24.170855743196345,1232.7136429030136,0,0,1,1,1,月付,0,电子支票,0
CU2815,23,38.18557477715205,878.2682198744972,1,1,1,1,0,年付,1,银行转账,1
CU2816,33,71.98634122915917,2375.5492605622526,0,0,0,0,0,月付,0,银行转账,0
CU2817,27,87.91428494128958,2373.6856934148186,1,1,1,0,0,两年付,0,银行转账,0
CU2818,3,27.814663612509253,83.44399083752776,1,1,0,1,1,年付,0,电子支票,0
CU2819,45,61.324578751889916,2759.6060438350464,1,1,0,1,1,年付,1,银行转账,0
CU2820,22,34.357908348130465,755.8739836588702,0,1,1,1,1,月付,0,邮寄支票,0
CU2821,37,76.85331442885288,2843.5726338675568,1,1,0,0,0,年付,0,邮寄支票,0
CU2822,1,84.29657517188309,84.29657517188309,1,0,1,0,1,月付,1,邮寄支票,1
CU2823,6,111.08780408735362,666.5268245241217,1,1,1,0,0,月付,1,邮寄支票,0
CU2824,48,88.18139003554968,4232.706721706385,1,0,0,0,0,月付,1,邮寄支票,0
CU2825,38,73.09570305324993,2777.6367160234977,1,0,0,0,1,两年付,1,电子支票,0
CU2826,13,61.67107703792745,801.7240014930569,0,1,1,1,1,月付,1,邮寄支票,0
CU2827,31,111.15020012886075,3445.656203994683,1,0,1,0,1,年付,0,电子支票,0
CU2828,5,30.984003547996945,154.92001773998473,0,0,1,0,0,月付,0,信用卡,1
CU2829,49,40.60583065294928,1989.6857019945146,1,1,0,0,1,年付,1,邮寄支票,0
CU2830,10,50.81695508789754,508.16955087897543,0,0,0,0,0,年付,0,银行转账,0
CU2831,33,57.52722817193808,1898.3985296739565,1,1,1,1,0,两年付,1,邮寄支票,0
CU2832,58,96.79426371239288,5614.067295318787,1,1,1,0,1,年付,0,电子支票,0
CU2833,51,40.461946919887765,2063.559292914276,1,0,1,0,0,两年付,0,电子支票,0
CU2834,57,86.27794615500326,4917.842930835186,1,1,1,0,0,两年付,1,邮寄支票,0
CU2835,21,104.20497765929193,2188.3045308451306,0,0,0,0,0,年付,0,电子支票,0
CU2836,4,61.99920959201769,247.99683836807077,1,1,1,0,0,月付,1,邮寄支票,0
CU2837,1,93.83492720333695,93.83492720333695,0,0,1,0,0,两年付,0,银行转账,1
CU2838,12,54.967123857451355,659.6054862894163,0,0,0,0,1,年付,0,信用卡,0
CU2839,48,67.52947644788686,3241.4148694985697,0,0,1,0,0,两年付,0,邮寄支票,0
CU2840,17,95.52801542165555,1623.9762621681443,1,1,1,0,1,年付,0,邮寄支票,0
CU2841,28,23.988011126550607,671.6643115434169,0,1,1,0,0,两年付,0,邮寄支票,0
CU2842,34,67.22342482733373,2285.5964441293468,0,1,1,0,0,月付,0,电子支票,0
CU2843,64,33.90526133908598,2169.936725701503,0,1,1,1,0,月付,1,信用卡,0
CU2844,18,64.6743306150274,1164.1379510704933,1,1,0,0,1,年付,1,邮寄支票,0
CU2845,39,77.29486951602732,3014.4999111250654,1,0,0,0,0,两年付,1,信用卡,0
CU2846,8,25.905890413499428,207.24712330799542,1,1,1,1,1,两年付,1,信用卡,0
CU2847,42,38.31552444654572,1609.2520267549203,0,1,1,1,0,月付,0,信用卡,1
CU2848,68,75.07763374163986,5105.27909443151,1,1,0,0,0,两年付,1,电子支票,1
CU2849,13,69.3188362450604,901.1448711857852,1,1,1,0,1,月付,1,电子支票,0
CU2850,3,108.11074959783328,324.33224879349984,0,0,0,1,1,月付,0,邮寄支票,0
CU2851,47,39.49337174100005,1856.188471827002,1,0,0,0,1,年付,0,邮寄支票,0
CU2852,9,89.66829034705341,807.0146131234808,1,1,0,1,1,两年付,0,电子支票,0
CU2853,43,105.81819199101578,4550.1822556136785,1,0,0,0,1,年付,1,邮寄支票,1
CU2854,40,109.36319977835295,4374.527991134118,0,0,0,1,0,两年付,0,信用卡,0
CU2855,57,68.75238430534327,3918.8859054045665,0,1,1,1,0,年付,1,银行转账,0
CU2856,21,56.70722107686769,1190.8516426142214,1,1,1,1,0,两年付,1,信用卡,0
CU2857,47,25.098275878608796,1179.6189662946133,1,1,0,1,1,月付,0,邮寄支票,1
CU2858,19,67.10045548308568,1274.908654178628,0,0,0,1,0,两年付,1,银行转账,0
CU2859,21,104.66208056482817,2197.9036918613915,1,1,1,0,1,两年付,1,邮寄支票,0
CU2860,29,65.27660986201302,1893.0216859983775,0,1,0,0,0,月付,0,邮寄支票,0
CU2861,35,66.27727448138916,2319.7046068486206,1,0,1,0,1,两年付,0,信用卡,0
CU2862,65,97.34867265999782,6327.663722899858,0,1,0,1,0,月付,1,信用卡,0
CU2863,15,32.3397340111663,485.0960101674945,1,1,1,0,0,年付,0,银行转账,0
CU2864,28,86.51099144696224,2422.307760514943,1,1,1,0,0,年付,0,邮寄支票,0
CU2865,5,81.17304948911097,405.8652474455548,0,0,1,0,1,两年付,0,电子支票,0
CU2866,41,69.05595927149301,2831.2943301312134,1,0,0,1,1,月付,1,邮寄支票,1
CU2867,61,94.35601575614264,5755.716961124701,0,1,0,1,0,月付,1,邮寄支票,1
CU2868,58,99.0067287729187,5742.390268829285,0,0,1,0,1,月付,1,信用卡,0
CU2869,4,24.220278291882074,96.8811131675283,1,1,0,1,0,月付,0,电子支票,1
CU2870,6,21.863018631956248,131.17811179173748,0,1,0,1,1,两年付,1,信用卡,1
CU2871,63,99.3957357701742,6261.931353520975,0,0,1,0,1,月付,1,信用卡,0
CU2872,50,48.393489813397544,2419.6744906698773,0,1,1,1,1,年付,1,电子支票,0
CU2873,27,111.82518976697122,3019.280123708223,0,1,0,0,0,两年付,0,银行转账,0
CU2874,7,111.63243770639531,781.4270639447672,0,0,1,0,0,月付,1,电子支票,0
CU2875,40,26.458441955029425,1058.337678201177,0,0,0,1,0,月付,1,电子支票,1
CU2876,1,48.38315218054041,48.38315218054041,1,1,1,1,0,两年付,1,银行转账,0
CU2877,35,110.03976167872672,3851.3916587554354,1,0,0,0,0,月付,0,电子支票,0
CU2878,63,37.401491826982934,2356.2939850999246,0,1,1,1,0,两年付,0,电子支票,0
CU2879,31,64.07219462079419,1986.23803324462,0,0,0,1,0,两年付,1,银行转账,0
CU2880,29,85.53116644549675,2480.4038269194057,1,0,1,1,1,两年付,0,邮寄支票,0
CU2881,8,55.98050145568343,447.84401164546745,1,0,0,1,1,月付,1,邮寄支票,1
CU2882,31,43.103750312532,1336.216259688492,1,0,1,0,0,月付,0,电子支票,0
CU2883,27,21.80980021162409,588.8646057138504,1,0,0,0,1,两年付,1,信用卡,0
CU2884,41,35.7690565233688,1466.5313174581208,1,0,1,1,1,年付,1,电子支票,0
CU2885,43,64.27470015520657,2763.8121066738827,0,0,1,0,0,年付,0,银行转账,0
CU2886,70,90.27840431554765,6319.488302088335,0,0,0,0,0,两年付,0,信用卡,0
CU2887,59,65.99976576123112,3893.986179912636,0,1,0,1,0,两年付,1,邮寄支票,0
CU2888,11,70.06712578314344,770.7383836145779,0,0,0,0,1,两年付,1,银行转账,0
CU2889,53,73.30150311562761,3884.979665128263,1,0,1,1,0,两年付,1,信用卡,0
CU2890,43,56.31971169847095,2421.747603034251,0,0,0,1,1,年付,1,银行转账,0
CU2891,51,80.00730677747869,4080.372645651413,1,0,1,0,0,两年付,0,电子支票,0
CU2892,50,20.435654474230308,1021.7827237115154,1,0,1,1,0,两年付,0,电子支票,0
CU2893,60,82.31999688726665,4939.1998132359995,0,1,1,0,0,年付,0,邮寄支票,0
CU2894,54,63.669663196301556,3438.161812600284,1,0,0,0,1,月付,0,信用卡,0
CU2895,17,91.3071144234885,1552.2209451993044,0,0,0,0,1,月付,1,信用卡,1
CU2896,22,77.06861044837513,1695.5094298642528,1,1,0,0,0,两年付,1,银行转账,0
CU2897,33,56.154436468706145,1853.0964034673027,0,1,0,0,0,两年付,0,电子支票,0
CU2898,70,49.92324909334981,3494.6274365344866,1,1,0,1,1,年付,0,银行转账,0
CU2899,5,35.15348121223167,175.76740606115834,0,0,1,1,0,月付,0,电子支票,0
CU2900,17,54.894839292436174,933.2122679714149,0,0,0,1,1,年付,1,邮寄支票,0
CU2901,57,75.84351266459294,4323.080221881797,1,0,1,0,0,年付,1,银行转账,0
CU2902,43,117.37525598564353,5047.136007382672,1,1,1,0,1,两年付,1,信用卡,0
CU2903,19,45.226831106286966,859.3097910194524,0,0,0,0,0,年付,1,银行转账,0
CU2904,66,84.5320705659987,5579.116657355914,0,0,0,1,1,月付,0,邮寄支票,1
CU2905,28,96.84835820309326,2711.754029686611,1,1,0,0,0,两年付,1,电子支票,0
CU2906,54,53.92471427928848,2911.934571081578,1,1,0,0,1,年付,1,银行转账,0
CU2907,58,97.29480584065253,5643.098738757847,0,1,1,0,0,月付,1,信用卡,1
CU2908,35,50.34779103708374,1762.1726862979308,0,1,0,1,0,两年付,0,信用卡,0
CU2909,45,49.986574295491096,2249.3958432970994,1,1,0,1,1,两年付,1,电子支票,0
CU2910,9,82.2744646938598,740.4701822447382,1,0,0,1,0,月付,1,邮寄支票,1
CU2911,51,46.70598863347172,2382.0054203070576,0,1,1,1,0,年付,0,银行转账,0
CU2912,20,92.20399546303243,1844.0799092606485,0,1,0,0,1,年付,0,邮寄支票,1
CU2913,51,73.11475106801848,3728.8523044689423,1,0,1,0,1,两年付,1,信用卡,1
CU2914,2,76.45274322390958,152.90548644781916,0,1,1,1,0,月付,1,银行转账,0
CU2915,38,24.254560142790133,921.673285426025,1,0,0,1,0,年付,0,信用卡,0
CU2916,24,25.03532835491035,600.8478805178485,0,1,1,0,0,两年付,1,信用卡,0
CU2917,58,27.285299796126377,1582.5473881753298,1,0,1,0,1,两年付,0,信用卡,0
CU2918,21,99.96054746346834,2099.1714967328353,0,0,0,1,0,两年付,0,电子支票,0
CU2919,1,55.425878976534555,55.425878976534555,0,0,0,0,0,两年付,1,银行转账,1
CU2920,58,78.27569313072333,4539.9902015819525,1,1,0,0,0,月付,0,电子支票,1
CU2921,42,28.4088603399735,1193.172134278887,1,0,1,1,0,月付,0,邮寄支票,0
CU2922,23,52.935384589574745,1217.5138455602191,1,0,1,0,1,月付,1,信用卡,0
CU2923,49,40.78499694872994,1998.464850487767,1,0,0,1,0,月付,1,信用卡,0
CU2924,18,45.12167760872154,812.1901969569877,0,0,1,0,1,年付,1,信用卡,0
CU2925,1,85.58710259009924,85.58710259009924,1,0,1,1,1,月付,1,银行转账,0
CU2926,44,31.085914527606533,1367.7802392146875,1,0,0,0,0,两年付,0,电子支票,1
CU2927,58,66.5799838232936,3861.6390617510287,0,1,1,1,1,年付,0,电子支票,0
CU2928,61,76.14630402756536,4644.924545681487,1,1,0,0,1,两年付,1,信用卡,0
CU2929,5,30.374095136338646,151.87047568169322,1,1,0,1,1,年付,0,邮寄支票,0
CU2930,49,22.970223138933015,1125.5409338077177,0,1,1,1,1,两年付,1,信用卡,0
CU2931,52,23.62998882603597,1228.7594189538704,1,0,0,0,0,两年付,0,信用卡,0
CU2932,22,23.181966476773923,510.00326248902627,1,0,0,1,0,月付,1,银行转账,0
CU2933,14,31.97254481024185,447.6156273433859,1,0,1,1,0,月付,1,邮寄支票,1
CU2934,3,38.55271020081561,115.65813060244683,0,0,0,1,0,年付,0,银行转账,0
CU2935,35,83.38859647218864,2918.6008765266024,1,0,1,1,1,年付,0,邮寄支票,0
CU2936,60,43.763683577852866,2625.821014671172,1,1,0,0,1,两年付,0,邮寄支票,0
CU2937,5,115.07038748267178,575.3519374133589,1,1,1,0,0,月付,1,电子支票,0
CU2938,38,83.7764146333194,3183.5037560661376,0,0,1,1,1,月付,1,银行转账,1
CU2939,46,88.79057309498431,4084.3663623692782,0,1,1,1,1,月付,1,信用卡,0
CU2940,47,93.87757365144576,4412.24596161795,1,1,1,0,1,月付,1,银行转账,0
CU2941,27,73.87376599623678,1994.5916818983933,0,1,0,0,0,两年付,1,银行转账,0
CU2942,67,64.7888091834146,4340.850215288779,1,1,0,1,0,两年付,0,信用卡,0
CU2943,16,38.12448339810587,609.991734369694,1,1,0,0,1,年付,0,邮寄支票,0
CU2944,46,57.306698005093686,2636.1081082343094,1,1,0,0,1,年付,1,银行转账,0
CU2945,18,43.95579627818072,791.204333007253,1,1,1,0,1,两年付,1,邮寄支票,0
CU2946,71,99.7559724264727,7082.674042279561,0,1,1,1,1,两年付,0,银行转账,0
CU2947,45,43.302338943373634,1948.6052524518136,0,1,1,1,0,年付,0,电子支票,0
CU2948,17,58.109365843850775,987.8592193454632,1,1,1,0,1,年付,0,电子支票,0
CU2949,40,26.377715011473782,1055.1086004589513,1,1,1,1,0,两年付,1,信用卡,0
CU2950,53,84.45746612213465,4476.245704473136,0,1,0,0,1,两年付,1,银行转账,1
CU2951,69,108.45481936960624,7483.382536502831,0,0,1,0,1,年付,0,电子支票,0
CU2952,1,106.2024575124334,106.2024575124334,0,1,1,1,1,两年付,0,电子支票,0
CU2953,2,79.117494257405,158.23498851481,1,0,0,0,0,两年付,0,银行转账,0
CU2954,4,70.76300770271843,283.0520308108737,1,1,1,1,1,年付,0,信用卡,0
CU2955,50,51.48205979242056,2574.102989621028,0,1,0,1,0,月付,0,邮寄支票,1
CU2956,47,73.05972992409475,3433.8073064324535,0,1,1,0,1,年付,1,银行转账,0
CU2957,46,78.14625223706747,3594.7276029051036,1,1,1,0,0,两年付,0,信用卡,0
CU2958,40,53.86345551886117,2154.538220754447,0,1,0,1,0,两年付,1,电子支票,0
CU2959,13,116.92004280228788,1519.9605564297424,0,1,0,1,1,年付,1,银行转账,0
CU2960,16,43.996400605759895,703.9424096921583,0,0,0,0,0,月付,1,银行转账,1
CU2961,9,58.095483590217505,522.8593523119575,1,1,1,1,0,月付,0,银行转账,0
CU2962,67,47.46354455621144,3180.057485266166,0,0,0,0,1,月付,1,银行转账,1
CU2963,48,49.80327370821426,2390.557137994285,1,1,0,1,0,年付,0,信用卡,0
CU2964,8,33.581640342763,268.653122742104,0,0,1,1,1,年付,0,信用卡,0
CU2965,63,36.58919822879017,2305.1194884137803,0,0,0,1,1,月付,0,邮寄支票,1
CU2966,14,43.51208386129172,609.1691740580841,1,0,0,0,0,两年付,0,邮寄支票,0
CU2967,61,110.55792004687221,6744.033122859205,0,1,0,0,1,月付,1,邮寄支票,0
CU2968,2,71.26808762951183,142.53617525902365,0,0,1,0,0,年付,0,电子支票,0
CU2969,45,65.68226682904597,2955.702007307069,1,0,0,1,0,两年付,1,信用卡,0
CU2970,43,30.112629836704922,1294.8430829783117,0,1,0,0,0,年付,1,银行转账,1
