用户ID,订单ID,订单日期,订单金额,支付方式,配送方式
U04436,O692580,2022-02-10,75.59037441310385,银行卡,快递
U04436,O326001,2022-04-01,143.93174681914215,微信,同城配送
U04436,O317009,2022-04-24,52.05042128893696,支付宝,自提
U04436,O382472,2022-06-05,53.84466933239372,微信,快递
U04436,O727973,2022-06-07,50.18087067580275,微信,自提
U04437,O861938,2022-02-13,39.90875477456588,银行卡,快递
U04437,O271072,2022-03-15,39.45078257367102,微信,同城配送
U04437,O943342,2022-04-30,25.051027912031465,银行卡,快递
U04437,O826466,2022-06-24,309.08788358284625,支付宝,快递
U04438,O806245,2022-01-24,298.0941474483298,微信,自提
U04438,O388578,2022-02-09,38.68732097849099,花呗,自提
U04438,O990488,2022-02-13,30.376960261599894,银行卡,快递
U04438,O380034,2022-04-05,10.0,微信,快递
U04438,O157912,2022-05-02,19.23427022288683,花呗,同城配送
U04439,O404060,2022-01-19,754.3393952608676,微信,快递
U04439,O870929,2022-01-30,27.358860017226476,银行卡,自提
U04439,O299424,2022-03-18,10.0,银行卡,同城配送
U04439,O579644,2022-04-02,774.3294050869322,支付宝,同城配送
U04440,O948580,2022-02-21,73.04692784872856,微信,自提
U04440,O513482,2022-02-27,62.49286309081506,花呗,自提
U04440,O409143,2022-04-02,45.44608519005863,花呗,自提
U04440,O734779,2022-05-08,116.27154350936593,支付宝,快递
U04440,O474018,2022-06-05,24.7202595702399,微信,自提
U04440,O426137,2022-06-11,70.19980186350173,花呗,自提
U04440,O292893,2022-08-02,71.79725410670909,花呗,同城配送
U04440,O129309,2022-08-12,10.0,微信,同城配送
U04440,O637131,2022-08-16,337.6570368762733,花呗,同城配送
U04441,O264463,2022-02-06,40.67919927591832,支付宝,同城配送
U04441,O953827,2022-04-02,125.09757219871781,银行卡,同城配送
U04442,O578123,2022-02-13,127.32921621552975,微信,自提
U04442,O555715,2022-03-15,10.0,花呗,自提
U04442,O434796,2022-05-06,25.882860790697013,支付宝,自提
U04442,O641361,2022-06-26,10.0,银行卡,快递
U04442,O133581,2022-08-13,85.7129237053995,支付宝,自提
U04442,O548290,2022-08-27,58.28158826589219,花呗,同城配送
U04443,O571260,2022-01-23,35.61532726674013,支付宝,快递
U04443,O365520,2022-03-10,66.82127505327513,微信,同城配送
U04443,O107955,2022-03-27,59.193052290326406,微信,同城配送
U04443,O489109,2022-05-23,173.70288569173798,支付宝,自提
U04443,O464897,2022-07-15,81.31073212436168,花呗,自提
U04443,O309011,2022-08-15,126.76817583852636,花呗,快递
U04443,O733543,2022-09-17,51.99934232023114,支付宝,自提
U04444,O629009,2022-01-20,51.09121866660983,花呗,自提
U04444,O175250,2022-01-31,229.00933216906935,支付宝,同城配送
U04444,O915922,2022-03-21,43.66612921623516,银行卡,自提
U04444,O214753,2022-04-14,10.0,银行卡,快递
U04444,O485756,2022-05-22,32.28171799634468,支付宝,同城配送
U04444,O342481,2022-06-07,52.6854573670184,花呗,快递
U04444,O277862,2022-07-25,28.604707630481354,花呗,同城配送
U04444,O124294,2022-09-20,28.04012695078752,花呗,自提
U04444,O431574,2022-11-04,34.48442355445956,花呗,同城配送
U04445,O611752,2022-01-06,49.203922483025025,支付宝,自提
U04445,O722525,2022-02-21,26.464060740393673,银行卡,自提
U04445,O531088,2022-03-02,56.2143701542673,支付宝,自提
U04445,O282690,2022-04-08,48.53547991223015,银行卡,快递
U04445,O468103,2022-05-08,135.10243170375705,花呗,自提
U04445,O919206,2022-06-28,10.0,花呗,快递
U04445,O150396,2022-07-25,152.5263303867278,花呗,自提
U04446,O457733,2022-01-24,203.36398635284576,支付宝,自提
U04446,O337527,2022-02-11,87.66653538819601,银行卡,同城配送
U04447,O726342,2022-01-22,30.12459606326759,花呗,自提
U04447,O473466,2022-01-26,131.32110852173838,支付宝,同城配送
U04447,O692523,2022-02-18,37.966689286735324,微信,快递
U04447,O183687,2022-04-01,14.824655585706777,花呗,同城配送
U04447,O520279,2022-05-08,115.33673382785126,花呗,自提
U04447,O549431,2022-05-22,81.77449887763878,花呗,同城配送
U04447,O999307,2022-05-24,78.05600094888307,微信,自提
U04447,O529348,2022-07-20,55.63575926547708,支付宝,快递
U04448,O764616,2022-01-17,56.3430767931478,花呗,同城配送
U04448,O482917,2022-02-19,10.693908390738612,支付宝,自提
U04449,O935960,2022-02-17,130.3317696899911,花呗,同城配送
U04449,O581079,2022-03-14,334.23080447526456,花呗,同城配送
U04449,O501598,2022-04-25,192.36290762444645,花呗,同城配送
U04449,O151199,2022-05-08,101.51310328138351,微信,快递
U04450,O278423,2022-02-15,44.0570665076198,花呗,快递
U04450,O908516,2022-02-28,31.971629171172133,微信,快递
U04450,O587720,2022-04-09,74.20906124262444,支付宝,自提
U04450,O890481,2022-05-29,10.267199668138268,银行卡,快递
U04450,O241183,2022-06-02,10.6955742409208,银行卡,自提
U04450,O688213,2022-07-14,38.36967640879635,银行卡,自提
U04450,O748632,2022-08-09,19.083030708482735,支付宝,自提
U04451,O236778,2022-02-12,10.0,支付宝,自提
U04451,O759719,2022-03-15,38.86574760262432,微信,快递
U04451,O964349,2022-04-21,95.52237502039185,微信,快递
U04451,O731191,2022-05-30,54.67959395042856,微信,自提
U04451,O400097,2022-06-07,61.549310160947755,支付宝,自提
U04451,O755059,2022-07-29,23.262629509113843,花呗,自提
U04452,O876802,2022-01-15,78.07042457510671,银行卡,自提
U04452,O983648,2022-01-26,117.0151081582037,花呗,同城配送
U04453,O588389,2022-01-14,32.80488147898373,银行卡,同城配送
U04453,O270312,2022-01-21,32.73664498664225,微信,自提
U04453,O140449,2022-01-27,48.60403872892108,支付宝,快递
U04453,O687141,2022-01-28,66.75912429139869,支付宝,自提
U04453,O347456,2022-02-27,134.53186842858227,花呗,同城配送
U04453,O892459,2022-04-05,34.53288255351462,支付宝,快递
U04454,O737276,2022-02-03,224.41961896293228,微信,同城配送
U04454,O550234,2022-02-15,38.738136045036015,花呗,同城配送
U04454,O875556,2022-03-13,117.29442605257559,花呗,快递
U04454,O926198,2022-04-17,27.828039946431836,微信,同城配送
U04454,O515808,2022-05-28,58.86604428264211,花呗,同城配送
U04454,O895975,2022-06-14,50.43104325120028,银行卡,自提
U04454,O730900,2022-08-01,220.43450152042217,支付宝,同城配送
U04454,O844553,2022-08-22,189.28537439064579,微信,快递
U04454,O683591,2022-09-19,22.04049630575468,支付宝,同城配送
U04454,O247159,2022-11-13,169.2469647796376,花呗,同城配送
U04455,O207627,2022-02-19,178.18682427433603,花呗,同城配送
U04455,O709662,2022-03-13,56.07172016073142,银行卡,同城配送
U04455,O283964,2022-04-15,28.261524128193628,花呗,同城配送
U04455,O554381,2022-05-23,144.5472425819846,微信,同城配送
U04455,O305219,2022-07-20,161.79321705907049,微信,同城配送
U04456,O126420,2022-01-22,169.552108737672,银行卡,自提
U04456,O201040,2022-01-31,75.95096066097871,支付宝,同城配送
U04456,O990382,2022-03-10,87.18782959279478,花呗,同城配送
U04456,O807680,2022-05-03,25.253617782047048,微信,同城配送
U04456,O534363,2022-06-15,228.3462401224667,花呗,快递
U04456,O507189,2022-06-16,11.829973826550017,微信,快递
U04457,O604225,2022-02-25,73.62289585515386,微信,快递
U04457,O628049,2022-03-16,13.144373531071672,微信,快递
U04457,O124237,2022-04-23,38.01403428378607,花呗,快递
U04457,O987950,2022-06-05,27.78422514132916,银行卡,自提
U04457,O278038,2022-07-25,57.733498653003934,花呗,同城配送
U04457,O368809,2022-07-27,19.701143070661765,银行卡,同城配送
U04457,O225893,2022-07-28,71.30263482554784,支付宝,自提
U04457,O867265,2022-09-13,228.46258191320467,微信,快递
U04457,O488291,2022-10-24,35.913486952481726,支付宝,同城配送
U04458,O624918,2022-02-15,42.00419021714622,支付宝,自提
U04458,O895335,2022-02-23,94.67479332531585,花呗,同城配送
U04458,O586932,2022-03-05,53.36186312022902,银行卡,快递
U04458,O463872,2022-03-18,32.4706897774842,花呗,自提
U04458,O721554,2022-03-27,63.425730922873925,花呗,同城配送
U04458,O854498,2022-04-17,23.650539845230753,微信,同城配送
U04458,O555168,2022-04-30,102.4859425255712,银行卡,自提
U04458,O527011,2022-05-15,22.035879037585858,支付宝,自提
U04458,O830067,2022-06-05,66.03228317778361,花呗,自提
U04459,O273446,2022-03-01,69.07201841011579,支付宝,快递
U04459,O420850,2022-04-16,400.4253644163568,花呗,同城配送
U04459,O176360,2022-06-07,33.7106087754774,花呗,同城配送
U04460,O697186,2022-01-12,77.3085048266481,微信,自提
U04460,O599802,2022-03-01,86.08895087514274,微信,快递
U04460,O999270,2022-04-29,52.462276783938954,支付宝,快递
U04460,O316115,2022-06-06,153.19769464073576,花呗,同城配送
U04460,O555199,2022-07-07,18.67919968609242,银行卡,快递
U04460,O230260,2022-07-11,88.39454330030647,银行卡,自提
U04460,O383255,2022-08-21,132.0970458854159,花呗,快递
U04460,O579956,2022-10-08,33.006314916588735,支付宝,同城配送
U04460,O656084,2022-12-02,284.86704418289185,花呗,同城配送
U04461,O363490,2022-02-12,331.47659223997204,花呗,同城配送
U04461,O532918,2022-03-19,64.42948460139175,支付宝,同城配送
U04461,O269017,2022-04-06,21.726341374706507,银行卡,自提
U04462,O725517,2022-02-03,27.48753322459994,花呗,快递
U04462,O760080,2022-02-05,226.2722871619864,花呗,同城配送
U04462,O468396,2022-03-09,175.90615161565435,银行卡,快递
U04462,O334876,2022-04-03,190.92039922307882,微信,快递
U04462,O608415,2022-04-04,24.31966606722086,花呗,快递
U04462,O183358,2022-04-17,54.34134187333678,银行卡,快递
U04462,O934628,2022-04-28,12.55292583453716,微信,自提
U04463,O737081,2022-02-03,432.28657231003484,微信,自提
U04463,O977911,2022-03-07,36.155282618283316,支付宝,自提
U04463,O770903,2022-04-20,33.01789132874149,微信,同城配送
U04463,O247112,2022-04-28,14.843934277215663,微信,同城配送
U04463,O441792,2022-06-05,77.0657955454069,微信,同城配送
U04463,O505529,2022-06-24,69.07517026796417,支付宝,同城配送
U04463,O835815,2022-06-30,44.479106513967785,银行卡,自提
U04463,O189937,2022-07-15,63.756492353730394,支付宝,同城配送
U04463,O455001,2022-08-09,81.3719124455403,微信,快递
U04463,O897484,2022-08-19,59.86004742508084,微信,同城配送
U04463,O727807,2022-08-20,189.9882725825041,微信,同城配送
U04464,O621687,2022-01-10,154.45679926746212,微信,快递
U04464,O991000,2022-01-11,79.07084562122895,银行卡,同城配送
U04464,O797379,2022-02-15,18.045246345714766,花呗,快递
U04464,O947583,2022-04-07,147.83350429469112,银行卡,同城配送
U04464,O877534,2022-05-28,16.68312381613064,支付宝,自提
U04464,O346266,2022-07-17,15.17987155734737,微信,同城配送
U04464,O759450,2022-08-01,10.0,花呗,自提
U04464,O411159,2022-09-20,78.32523987959006,微信,自提
U04465,O612635,2022-01-24,95.92997181861848,微信,快递
U04466,O347055,2022-01-08,112.78428916449833,微信,快递
U04466,O841615,2022-02-17,215.44834323780697,花呗,同城配送
U04467,O509511,2022-01-24,10.0,花呗,同城配送
U04467,O747039,2022-01-27,210.8282298002672,花呗,快递
U04467,O925663,2022-02-22,44.86967179715078,银行卡,快递
U04467,O966481,2022-03-05,149.93049012799358,花呗,快递
U04467,O424843,2022-03-20,44.36723246129305,支付宝,自提
U04467,O878130,2022-04-26,37.101363858124465,花呗,自提
U04468,O232842,2022-02-15,10.0,支付宝,同城配送
U04468,O860985,2022-03-21,10.488091868308434,银行卡,自提
U04468,O353547,2022-04-03,300.39926556560954,花呗,快递
U04468,O116632,2022-04-29,44.501242900550835,花呗,快递
U04468,O312812,2022-06-16,96.39889560441853,银行卡,同城配送
U04468,O537407,2022-07-24,195.8897972847966,微信,快递
U04468,O766415,2022-08-03,33.41477289597867,微信,同城配送
U04468,O450165,2022-08-28,18.408900653839066,支付宝,自提
U04468,O621667,2022-10-14,41.2666490967417,微信,同城配送
U04469,O492328,2022-01-03,29.237196870773722,支付宝,自提
U04469,O320215,2022-01-20,143.86862689804403,微信,同城配送
U04469,O905337,2022-02-16,93.06072102409576,花呗,自提
U04469,O908246,2022-02-21,10.0,支付宝,快递
U04469,O638717,2022-02-25,192.30869064659888,花呗,快递
U04469,O496259,2022-03-23,121.38267562245987,支付宝,自提
U04470,O428427,2022-01-21,14.515521082754608,花呗,同城配送
U04470,O378413,2022-03-13,85.89588503087616,支付宝,同城配送
U04470,O694742,2022-03-15,68.2551071152443,花呗,自提
U04470,O223497,2022-05-12,14.872694078711309,支付宝,自提
U04470,O344075,2022-05-24,51.807081929117416,微信,同城配送
U04471,O236523,2022-01-18,83.64961638739365,支付宝,同城配送
U04471,O372743,2022-03-02,334.69717502422344,花呗,同城配送
U04471,O727811,2022-04-11,13.12537991590146,支付宝,同城配送
U04471,O691584,2022-04-18,163.20523522729195,花呗,同城配送
U04471,O974282,2022-05-21,38.47940381135166,支付宝,自提
U04472,O917670,2022-02-21,225.89028239284661,微信,快递
U04472,O237998,2022-04-20,78.26826135746745,银行卡,自提
U04472,O225241,2022-04-24,95.50266815764442,微信,快递
U04473,O149890,2022-01-20,25.876838497216898,支付宝,同城配送
U04473,O353574,2022-02-08,20.79481105993098,支付宝,快递
U04473,O187632,2022-02-18,47.85096862249677,微信,快递
U04473,O717854,2022-04-16,288.3347688749368,花呗,同城配送
U04473,O590630,2022-06-07,129.40615498152036,银行卡,自提
U04473,O456044,2022-07-23,89.08889031979916,支付宝,自提
U04473,O960469,2022-08-12,29.319136919919025,花呗,同城配送
U04473,O732753,2022-09-04,20.427057878510784,花呗,自提
U04474,O818408,2022-02-20,109.94829833650188,支付宝,同城配送
U04474,O418495,2022-03-14,176.02011797546476,支付宝,同城配送
U04474,O284620,2022-03-25,12.749289053926407,支付宝,自提
U04475,O556774,2022-03-01,76.7826133482222,花呗,快递
U04475,O570704,2022-04-23,111.00623027704619,支付宝,快递
U04475,O333537,2022-06-04,40.87289302949628,微信,自提
U04475,O541547,2022-06-17,10.894226614119075,花呗,快递
U04475,O248752,2022-08-11,127.42271998075796,支付宝,同城配送
U04475,O611820,2022-09-08,17.854538108544237,花呗,同城配送
U04475,O691734,2022-09-17,219.31907918801213,银行卡,快递
U04476,O310490,2022-01-14,32.69181964557778,支付宝,同城配送
U04476,O549177,2022-01-24,83.33090612647162,银行卡,同城配送
U04476,O473492,2022-02-13,140.09849638957704,银行卡,同城配送
U04476,O978214,2022-03-28,129.29344063424284,支付宝,自提
U04476,O356665,2022-04-20,92.1608799329037,银行卡,自提
U04477,O676121,2022-02-09,58.576457473179296,微信,自提
U04477,O516906,2022-03-06,129.76360289780274,微信,自提
U04477,O690620,2022-05-03,88.10420967527486,花呗,同城配送
U04477,O201420,2022-05-26,27.240416054200384,微信,同城配送
U04477,O875915,2022-07-20,26.160385970549097,支付宝,同城配送
U04477,O748276,2022-08-23,336.2656850090263,花呗,同城配送
U04477,O770515,2022-10-13,39.554754232207586,支付宝,同城配送
U04477,O233496,2022-12-03,154.19276939821498,银行卡,同城配送
U04477,O464867,2023-01-23,40.22759112356868,微信,同城配送
U04477,O380992,2023-03-23,39.2482163896728,花呗,快递
U04477,O212897,2023-03-24,339.5540476615248,银行卡,同城配送
U04477,O460620,2023-04-22,35.12555364911086,花呗,快递
U04477,O247600,2023-05-10,13.478314837862118,银行卡,快递
U04477,O491952,2023-06-12,35.37965010214647,银行卡,同城配送
U04478,O635129,2022-02-23,27.57326140669164,支付宝,快递
U04478,O249209,2022-03-24,29.77381826856486,银行卡,快递
U04478,O250235,2022-04-01,27.434565277370854,支付宝,同城配送
U04478,O220295,2022-05-25,56.29319204333446,银行卡,快递
U04478,O923562,2022-06-16,12.205216654563129,银行卡,同城配送
U04478,O998578,2022-08-12,79.40476851065328,微信,同城配送
U04479,O661185,2022-02-21,177.30245433723462,花呗,快递
U04479,O190405,2022-03-04,29.871824048649774,支付宝,快递
U04479,O213031,2022-04-05,33.13581894461055,支付宝,同城配送
U04479,O451712,2022-04-09,18.291979137684528,花呗,同城配送
U04479,O679671,2022-05-03,23.117346756989242,微信,同城配送
U04479,O503254,2022-05-05,27.920568695541263,支付宝,同城配送
U04479,O923643,2022-05-08,13.02949224879705,银行卡,同城配送
U04479,O734363,2022-05-10,198.9191109831988,支付宝,自提
U04480,O457103,2022-02-17,16.138992244315837,银行卡,自提
U04480,O757658,2022-04-06,52.78097290222608,银行卡,自提
U04480,O102263,2022-04-14,24.72152983627869,微信,同城配送
U04480,O918675,2022-05-15,51.725453606371616,花呗,快递
U04481,O594649,2022-01-24,290.83350831031817,银行卡,快递
U04481,O944722,2022-02-09,10.0,花呗,自提
U04481,O858365,2022-04-09,124.55721942660071,银行卡,同城配送
U04482,O948060,2022-02-26,42.15460940116699,花呗,快递
U04482,O983359,2022-03-04,18.297989852916093,花呗,自提
U04482,O226520,2022-04-08,32.19929664428385,银行卡,同城配送
U04482,O245520,2022-04-18,201.81505675592996,花呗,自提
U04482,O793000,2022-04-28,10.0,微信,快递
U04483,O686180,2022-01-09,14.008818136728673,微信,快递
U04483,O185016,2022-01-12,22.98304818509039,支付宝,同城配送
U04483,O128617,2022-01-15,28.91412450630417,微信,快递
U04484,O863428,2022-02-27,24.287142484364363,微信,快递
